omim_id,accessions,chebi_id
167000,HMDB0000053;HMDB0000405;HMDB0000413;HMDB0000929;HMDB0002802;HMDB0003331;HMDB0004813;HMDB0004949;HMDB0009901;HMDB0010379;HMDB0011526;HMDB0011749,16422;28955;nan;16828;16962;16020;89487;72959;nan;64489;72747;77761
167320,HMDB0000030;HMDB0000190;HMDB0000574;HMDB0000742;HMDB0004207,15956;422;17561;17588;73521
1678,HMDB0000142;HMDB0001993,30751;17899
167870,HMDB0000118;HMDB0001490,545959;846276
168600,HMDB0000022;HMDB0000118;HMDB0000192;HMDB0000251;HMDB0000259;HMDB0000333;HMDB0000464;HMDB0000468;HMDB0000547;HMDB0000599;HMDB0000608;HMDB0000657;HMDB0000692;HMDB0000742;HMDB0000845;HMDB0000939;HMDB0001189;HMDB0001247;HMDB0001302;HMDB0001333;HMDB0001475;HMDB0001490;HMDB0001855;HMDB0001893;HMDB0001960;HMDB0001989;HMDB0002017;HMDB0002044;HMDB0002175;HMDB0002196;HMDB0002387;HMDB0002457;HMDB0002503;HMDB0003625;HMDB0003626;HMDB0003638;HMDB0003642;HMDB0003892;HMDB0004087;HMDB0004142;HMDB0004362;HMDB0004628;HMDB0005199;HMDB0005949;HMDB0006112;HMDB0012162;HMDB0013072;HMDB0013724;HMDB0015532,742324;545959;16283;15891;28790;70818;29108;63931;18420;49544;48828;29036;29033;17588;nan;16680;767276;28984;28685;29035;33342;846276;nan;18145;32990;30517;670;1177182;30584;85545;30502;49786;49948;16793;88955;48775;35104;nan;16804;37136;58968;46961;123715;49713;566274;89641;nan;37117;29105
170100,HMDB0000721,70744
170650,HMDB0000043;HMDB0000056;HMDB0000062;HMDB0000070;HMDB0000086;HMDB0000097;HMDB0000112;HMDB0000123;HMDB0000148;HMDB0000149;HMDB0000157;HMDB0000158;HMDB0000159;HMDB0000161;HMDB0000162;HMDB0000167;HMDB0000172;HMDB0000177;HMDB0000182;HMDB0000187;HMDB0000191;HMDB0000214;HMDB0000251;HMDB0000641;HMDB0000650;HMDB0000687;HMDB0000883;HMDB0000904;HMDB0000906;HMDB0000929;HMDB0001369;HMDB0001414;HMDB0002322;HMDB0002820;HMDB0034301,41139;16958;16347;17964;16870;15354;16865;15428;16015;16000;17368;17895;17295;16977;17203;16857;17191;15971;18019;17115;17053;15729;15891;18050;28797;15603;16414;16349;18139;16828;27391;17148;18127;1606;18049
171300,HMDB0000068;HMDB0000216;HMDB0000819;HMDB0004063,28918;18357;144308;144365
176000,HMDB0000245;HMDB0000570;HMDB0000643;HMDB0000737;HMDB0001149,17381;27609;28421;89912;17549
176200,HMDB0000643;HMDB0000737,28421;89912
176807,HMDB0000067;HMDB0000150;HMDB0000218;HMDB0000234;HMDB0000271;HMDB0000495;HMDB0000764;HMDB0000766;HMDB0000828;HMDB0001015;HMDB0001104;HMDB0001138;HMDB0001191;HMDB0001266;HMDB0001492;HMDB0001926;HMDB0002658;HMDB0002985;HMDB0003070;HMDB0003072;HMDB0003431;HMDB0003459;HMDB0003466;HMDB0003701;HMDB0003966;HMDB0004041;HMDB0004246;HMDB0005831;HMDB0011717;HMDB0011718;HMDB0011720;HMDB0011729;HMDB0011730;HMDB0011733;HMDB0011740;HMDB0011742;HMDB0011754,16113;16217;15842;17347;15611;428186;28631;40992;15859;16552;15947;17533;17625;10295;18185;4903;16168;64838;16119;17521;16255;16576;17587;15890;30021;28718;3165;743019;88404;17597;88385;16885;6731;17201;32528;33020;61058
177000,HMDB0000241;HMDB0000245;HMDB0000643;HMDB0000936;HMDB0001149;HMDB0015531,15430;17381;28421;27484;17549;29034
177735,HMDB0000562;HMDB0000586;HMDB0000588;HMDB0000595,16737;29103;29101;28976
179780,HMDB0000574;HMDB0000709,17561;89930
179800,HMDB0000492;HMDB0000586;HMDB0000595,17996;29103;28976
180300,HMDB0000039;HMDB0000053;HMDB0000063;HMDB0000077;HMDB0000097;HMDB0000121;HMDB0000122;HMDB0000134;HMDB0000142;HMDB0000157;HMDB0000159;HMDB0000161;HMDB0000162;HMDB0000167;HMDB0000237;HMDB0000251;HMDB0000286;HMDB0000374;HMDB0000687;HMDB0000695;HMDB0000696;HMDB0000851;HMDB0000883;HMDB0000904;HMDB0000929;HMDB0001032;HMDB0001491;HMDB0001875;HMDB0002802;HMDB0002886;HMDB0003345;HMDB0011134,30772;16422;17650;28689;15354;27470;15903;18012;30751;17368;17295;16977;17203;16857;30768;15891;46229;17252;15603;48430;16643;88539;16414;16349;16828;16814;18405;17790;16962;28158;17925;28209
181500,HMDB0000008;HMDB0000011;HMDB0000020;HMDB0000031;HMDB0000043;HMDB0000053;HMDB0000060;HMDB0000063;HMDB0000064;HMDB0000067;HMDB0000068;HMDB0000070;HMDB0000072;HMDB0000073;HMDB0000094;HMDB0000115;HMDB0000118;HMDB0000122;HMDB0000123;HMDB0000125;HMDB0000128;HMDB0000131;HMDB0000139;HMDB0000148;HMDB0000156;HMDB0000158;HMDB0000159;HMDB0000161;HMDB0000167;HMDB0000168;HMDB0000172;HMDB0000177;HMDB0000182;HMDB0000187;HMDB0000190;HMDB0000191;HMDB0000192;HMDB0000207;HMDB0000208;HMDB0000211;HMDB0000214;HMDB0000216;HMDB0000220;HMDB0000234;HMDB0000243;HMDB0000251;HMDB0000253;HMDB0000259;HMDB0000267;HMDB0000289;HMDB0000365;HMDB0000369;HMDB0000452;HMDB0000462;HMDB0000490;HMDB0000493;HMDB0000510;HMDB0000517;HMDB0000546;HMDB0000562;HMDB0000625;HMDB0000641;HMDB0000673;HMDB0000684;HMDB0000687;HMDB0000696;HMDB0000714;HMDB0000715;HMDB0000763;HMDB0000774;HMDB0000806;HMDB0000812;HMDB0000826;HMDB0000827;HMDB0000847;HMDB0000883;HMDB0000893;HMDB0000898;HMDB0000904;HMDB0000925;HMDB0000929;HMDB0000957;HMDB0001032;HMDB0001043;HMDB0001049;HMDB0001067;HMDB0001238;HMDB0001270;HMDB0001311;HMDB0001455;HMDB0001471;HMDB0001490;HMDB0001492;HMDB0001830;HMDB0001855;HMDB0001870;HMDB0002096;HMDB0002212;HMDB0002231;HMDB0002259;HMDB0002320;HMDB0002649;HMDB0002776;HMDB0003069;HMDB0003337;HMDB0003339;HMDB0003406;HMDB0003759;HMDB0004025;HMDB0004586;HMDB0006112;HMDB0006483;HMDB0007973;HMDB0010382;HMDB0010384;HMDB0010385;HMDB0010386;HMDB0011738;HMDB0013409;HMDB0029147;HMDB0031404;HMDB0031602;HMDB0060501,50613;17066;18101;16032;41139;16422;15344;17650;16919;16113;28918;17964;32805;18243;30769;17497;545959;15903;15428;16856;16344;17754;32398;16015;30797;17895;17295;16977;16857;17196;17191;15971;18019;17115;422;17053;16283;16196;30915;17268;15729;18357;15756;17347;32816;15891;16581;28790;18183;17775;nan;36715;35619;15676;28195;18329;37023;16467;542034;16737;33198;18050;17351;16946;15603;16643;18089;18344;27823;nan;28875;21547;42504;28842;29019;16414;9300;29009;16349;15724;16828;18135;16814;15843;17515;nan;17697;16001;42111;11909;16229;846276;18185;17026;nan;30746;33070;28822;32425;32365;70808;23956;15550;28453;17858;15966;16523;28952;8387;36999;566274;17364;73002;72998;73858;86255;28733;73707;86248;nan;15773;35936;47767
182125,HMDB0000118;HMDB0000181;HMDB0000238;HMDB0000259;HMDB0000468;HMDB0000763;HMDB0000845;HMDB0001434;HMDB0001490,545959;15765;804632;28790;63931;27823;nan;nan;846276
182601,HMDB0000118;HMDB0000235;HMDB0000763;HMDB0000929;HMDB0001490,545959;18385;27823;16828;846276
182940,HMDB0000020;HMDB0000097;HMDB0001897,18101;15354;332416
184700,HMDB0000053;HMDB0001032,16422;16814
188400,HMDB0000464,29108
193200,HMDB0000073,18243
194470,HMDB0000657;HMDB0015532,29036;29105
200100,HMDB0000067;HMDB0000305;HMDB0001893;HMDB0004844;HMDB0004866;HMDB0004877;HMDB0004880;HMDB0004882;HMDB0004884;HMDB0004886;HMDB0004958,16113;17336;18145;nan;nan;nan;nan;nan;nan;nan;nan
201100,HMDB0015532,29105
201400,HMDB0000063,17650
201450,HMDB0000011;HMDB0000341;HMDB0000350;HMDB0000448;HMDB0000482;HMDB0000486;HMDB0000525;HMDB0000535;HMDB0000603;HMDB0000622;HMDB0000623;HMDB0000701;HMDB0000791;HMDB0000792;HMDB0000832;HMDB0000860;HMDB0000893;HMDB0000953;HMDB0001844;HMDB0004982;HMDB0013227;HMDB0013311;HMDB0013312,17066;89192;nan;30832;28837;nan;131434;30776;89730;741548;4676;64390;18102;41865;74099;266653;9300;nan;91316;nan;nan;49296;nan
201475,HMDB0000201;HMDB0000222;HMDB0000499;HMDB0000521;HMDB0000651;HMDB0000688;HMDB0000736;HMDB0000756;HMDB0000791;HMDB0000933;HMDB0002013;HMDB0002014;HMDB0002250;HMDB0005066;HMDB0006317,57589;17490;89393;70716;68830;73025;84838;84834;18102;545687;21949;73060;77086;84634;86031
201710,HMDB0000037;HMDB0000053;HMDB0000063;HMDB0000077;HMDB0000151;HMDB0000234;HMDB0000268;HMDB0000374;HMDB0000586;HMDB0000588;HMDB0000879;HMDB0001032,27584;16422;17650;28689;16469;17347;nan;17252;29103;29101;805752;16814
201750,HMDB0000063;HMDB0000067;HMDB0000077;HMDB0000363;HMDB0000374;HMDB0001830,17650;16113;28689;28750;17252;17026
201810,HMDB0000011;HMDB0000053;HMDB0000063;HMDB0000077;HMDB0000122;HMDB0000151;HMDB0000234;HMDB0000248;HMDB0000265;HMDB0000363;HMDB0000374;HMDB0000492;HMDB0000586;HMDB0000588;HMDB0001032;HMDB0001830;HMDB0003550,17066;16422;17650;28689;15903;16469;17347;18332;18258;28750;17252;17996;29103;29101;16814;17026;17933
201910,HMDB0000053;HMDB0000053;HMDB0000077;HMDB0000122;HMDB0000234;HMDB0000315;HMDB0000374;HMDB0000374;HMDB0000562;HMDB0000586;HMDB0000588;HMDB0000595;HMDB0004030;HMDB0004030,16422;16422;28689;15903;17347;771;17252;17252;16737;29103;29101;28976;nan;nan
202010,HMDB0000015;HMDB0000053;HMDB0000234;HMDB0000374;HMDB0001032;HMDB0002030;HMDB0003231;HMDB0004030;HMDB0005972;HMDB0006070;HMDB0010375,28324;16422;17347;17252;16814;24103;28727;nan;34352;nan;131924
202110,HMDB0000016;HMDB0000037;HMDB0000063;HMDB0000151;HMDB0000234;HMDB0000586;HMDB0001032,16973;27584;17650;16469;17347;29103;16814
203400,HMDB0000037;HMDB0000063;HMDB0000586;HMDB0000588,27584;17650;29103;29101
203500,HMDB0000130,44747
203740,HMDB0000011;HMDB0000060;HMDB0000094;HMDB0000134;HMDB0000156;HMDB0000190;HMDB0000208;HMDB0000243;HMDB0000254;HMDB0000595,17066;15344;30769;18012;30797;422;30915;32816;15741;28976
203750,HMDB0000354;HMDB0000959;HMDB0003771,37051;73018;37079
204750,HMDB0000225,15753
207800,HMDB0000052;HMDB0000296;HMDB0000300;HMDB0000517;HMDB0000517;HMDB0000670;HMDB0004620,15682;16704;17568;16467;16467;27747;40521
207900,HMDB0000042;HMDB0000043;HMDB0000051;HMDB0000052;HMDB0000094;HMDB0000123;HMDB0000177;HMDB0000517;HMDB0000714;HMDB0000904;HMDB0000925,15366;41139;16134;15682;30769;15428;15971;16467;18089;16349;15724
208400,HMDB0000489,17261
209850,HMDB0000039;HMDB0000042;HMDB0000099;HMDB0000108;HMDB0000118;HMDB0000123;HMDB0000148;HMDB0000158;HMDB0000159;HMDB0000161;HMDB0000162;HMDB0000167;HMDB0000172;HMDB0000177;HMDB0000182;HMDB0000187;HMDB0000197;HMDB0000214;HMDB0000228;HMDB0000237;HMDB0000466;HMDB0000474;HMDB0000482;HMDB0000517;HMDB0000535;HMDB0000574;HMDB0000666;HMDB0000687;HMDB0000696;HMDB0000718;HMDB0000738;HMDB0000753;HMDB0000798;HMDB0000883;HMDB0000892;HMDB0000912;HMDB0000929;HMDB0001140;HMDB0001183;HMDB0001485;HMDB0001505;HMDB0001858;HMDB0002176;HMDB0002643;HMDB0002939;HMDB0003375;HMDB0004814;HMDB0005812;HMDB0005879;HMDB0006115;HMDB0006236;HMDB0006483;HMDB0012275;HMDB0013036;HMDB0013780;HMDB0013825;HMDB0029596;HMDB0029980;HMDB0030028;HMDB0030058;HMDB0030331;HMDB0031207;HMDB0031217;HMDB0031230;HMDB0031248;HMDB0031417;HMDB0031479;HMDB0031481;HMDB0031523;HMDB0031580;HMDB0032042;HMDB0032063;HMDB0032619;HMDB0033620;HMDB0033676;HMDB0033774;HMDB0033889;HMDB0033890;HMDB0033908;HMDB0033944;HMDB0034163;HMDB0034165;HMDB0034168;HMDB0034606;HMDB0036228;HMDB0036574;HMDB0037050;HMDB0039618;HMDB0039620;HMDB0040209;HMDB0040240;HMDB0040297;HMDB0059835;HMDB0059851;HMDB0061851;HMDB0062119;HMDB0094654;HMDB0094658;HMDB0094659;HMDB0094660;HMDB0094661;HMDB0094665;HMDB0094669;HMDB0094670;HMDB0094685;HMDB0094691;HMDB0094705;HMDB0094707,30772;15366;17482;16236;545959;15428;16015;17895;17295;16977;17203;16857;17191;15971;18019;17115;16411;15729;15882;30768;9171;28398;28837;16467;30776;17561;45571;15603;16643;28484;16881;89891;86618;16414;17418;71169;16828;17935;16188;17590;16716;17847;37070;86369;142806;15382;89484;29452;4608;17169;16424;17364;18397;44884;nan;nan;35255;87510;31571;41330;nan;nan;27750;89058;87303;nan;43003;nan;77700;nan;nan;34444;669;87559;87381;nan;88764;nan;nan;49000;31726;87365;17578;87549;87421;23012;nan;89719;87429;86055;nan;nan;84268;28063;nan;nan;nan;nan;nan;34698;nan;nan;nan;nan;nan;38120;nan;nan
210200,HMDB0000051;HMDB0000122;HMDB0000123;HMDB0000157;HMDB0000201;HMDB0000243;HMDB0000289;HMDB0000292;HMDB0000459;HMDB0000562;HMDB0000754;HMDB0061189,16134;15903;15428;17368;57589;32816;17775;17712;68499;16737;37084;nan
210250,HMDB0000494;HMDB0000534;HMDB0000852;HMDB0000937;HMDB0002374;HMDB0002869,nan;nan;27693;28824;nan;28623
210500,HMDB0000036;HMDB0000115;HMDB0000138;HMDB0000381;HMDB0000518;HMDB0000619;HMDB0000637;HMDB0000761;HMDB0000951;HMDB0002061,28865;17497;17687;nan;16755;16359;36274;16325;16525;16336
211530,HMDB0000244;HMDB0000562,17015;16737
211600,HMDB0000054,16990
211980,HMDB0000020;HMDB0000042;HMDB0000043;HMDB0000062;HMDB0000064;HMDB0000072;HMDB0000094;HMDB0000097;HMDB0000098;HMDB0000108;HMDB0000115;HMDB0000123;HMDB0000134;HMDB0000142;HMDB0000157;HMDB0000161;HMDB0000187;HMDB0000207;HMDB0000251;HMDB0000252;HMDB0000254;HMDB0000258;HMDB0000448;HMDB0000640;HMDB0000673;HMDB0000699;HMDB0000714;HMDB0000729;HMDB0000754;HMDB0000765;HMDB0000875;HMDB0000883;HMDB0000925;HMDB0000956;HMDB0000958;HMDB0001032;HMDB0001565;HMDB0001659;HMDB0001881;HMDB0003073;HMDB0006270,18101;15366;41139;16347;16919;32805;30769;15354;53455;16236;17497;15428;18012;30751;17368;16977;17115;16196;15891;16393;15741;17992;30832;30997;17351;16797;18089;50129;37084;16899;18123;16414;15724;15671;32806;16814;18132;15347;28972;28661;75108
212065,HMDB0000289,17775
212138,HMDB0000448;HMDB0000623;HMDB0000792;HMDB0000893,30832;4676;41865;9300
212140,HMDB0000062;HMDB0000122,16347;15903
212160,HMDB0000062,16347
212200,HMDB0000033,15727
212350,HMDB0000190;HMDB0000522,422;37245
212750,HMDB0000039;HMDB0000042;HMDB0000108;HMDB0000118;HMDB0000138;HMDB0000162;HMDB0000168;HMDB0000177;HMDB0000222;HMDB0000228;HMDB0000237;HMDB0000306;HMDB0000474;HMDB0000535;HMDB0000651;HMDB0000688;HMDB0000689;HMDB0000696;HMDB0000718;HMDB0000738;HMDB0000740;HMDB0000753;HMDB0000756;HMDB0000763;HMDB0000791;HMDB0000820;HMDB0000824;HMDB0000848;HMDB0000892;HMDB0000925;HMDB0000929;HMDB0001140;HMDB0001183;HMDB0001184;HMDB0001491;HMDB0001505;HMDB0001659;HMDB0001858;HMDB0001873;HMDB0002013;HMDB0002055;HMDB0002176;HMDB0002250;HMDB0002366;HMDB0002939;HMDB0003243;HMDB0003352;HMDB0003407;HMDB0003671;HMDB0004327;HMDB0004814;HMDB0005842;HMDB0005879;HMDB0005994;HMDB0006007;HMDB0006115;HMDB0006236;HMDB0006478;HMDB0006525;HMDB0011623;HMDB0011638;HMDB0013316;HMDB0013780;HMDB0013824;HMDB0029596;HMDB0029718;HMDB0030052;HMDB0030058;HMDB0030059;HMDB0030930;HMDB0031019;HMDB0031217;HMDB0031231;HMDB0031266;HMDB0031269;HMDB0031295;HMDB0031299;HMDB0031409;HMDB0031444;HMDB0031475;HMDB0031507;HMDB0031525;HMDB0031526;HMDB0031563;HMDB0032914;HMDB0033116;HMDB0033547;HMDB0033713;HMDB0033742;HMDB0033792;HMDB0033889;HMDB0033890;HMDB0033908;HMDB0033916;HMDB0033933;HMDB0033944;HMDB0034121;HMDB0034136;HMDB0034148;HMDB0034168;HMDB0034235;HMDB0034237;HMDB0034240;HMDB0034283;HMDB0034289;HMDB0035093;HMDB0035094;HMDB0035658;HMDB0035915;HMDB0036219;HMDB0036413;HMDB0036560;HMDB0036574;HMDB0036792;HMDB0037050;HMDB0038602;HMDB0039216;HMDB0039618;HMDB0040240;HMDB0040297;HMDB0059835;HMDB0059886;HMDB0059901;HMDB0059907;HMDB0061886;HMDB0061923,30772;15366;16236;545959;17687;17203;17196;15971;17490;15882;30768;15760;28398;30776;68830;73025;74903;16643;28484;16881;6359;89891;84834;27823;18102;28831;53210;84644;17418;15724;16828;17935;16188;89540;18405;16716;15347;17847;16135;21949;28054;37070;77086;85520;142806;15688;15409;16583;5672;28885;89484;89206;4608;121338;15837;17169;16424;16638;28261;31457;77417;nan;nan;nan;35255;30856;nan;41330;89828;nan;nan;27750;16011;77927;nan;80946;34118;77929;28817;34787;88390;88414;16182;nan;34768;35626;nan;17700;38655;45296;88764;nan;nan;78304;27836;49000;nan;nan;77928;17578;16472;40116;27452;84067;32927;10360;88;28660;16310;nan;nan;50025;23012;10357;nan;87495;nan;89719;nan;nan;84268;28897;34037;41253;nan;nan
213700,HMDB0000067;HMDB0000464;HMDB0000801;HMDB0000876;HMDB0000908;HMDB0001170;HMDB0001315;HMDB0001893;HMDB0059655,16113;29108;16285;28940;86570;17168;28659;18145;17084
214100,HMDB0000070;HMDB0000601;HMDB0000716;HMDB0000795;HMDB0000801;HMDB0002163;HMDB0002356;HMDB0003876;HMDB0006111;HMDB0012454,17964;18402;30913;51340;16285;89753;31009;15558;34146;81015
214700,HMDB0000037;HMDB0000492;HMDB0000586;HMDB0000588;HMDB0000595,27584;17996;29103;29101;28976
215100,HMDB0000070;HMDB0000601;HMDB0000795;HMDB0000801;HMDB0002183;HMDB0002356;HMDB0012454,17964;18402;51340;16285;28125;31009;81015
215700,HMDB0000051;HMDB0000517;HMDB0000904,16134;16467;16349
218030,HMDB0000063;HMDB0000586,17650;29103
218700,HMDB0000248,18332
218800,HMDB0000054,16990
219150,HMDB0000051;HMDB0000162;HMDB0000214;HMDB0000517;HMDB0000904,16134;17203;15729;16467;16349
219500,HMDB0000099;HMDB0000742;HMDB0002381,17482;17588;88610
219700,HMDB0000064;HMDB0000138;HMDB0000156;HMDB0000168;HMDB0000292;HMDB0000511;HMDB0000518;HMDB0000562;HMDB0000619;HMDB0000626;HMDB0000638;HMDB0000761;HMDB0000943;HMDB0000946;HMDB0002174;HMDB0006695;HMDB0011733;HMDB0013248;HMDB0015217;HMDB0028843;HMDB0028850;HMDB0032538;HMDB0032572;HMDB0032574,16919;17687;30797;17196;17712;30813;16755;16737;16359;28834;30805;16325;15908;9907;28911;74767;17201;17243;8207;nan;nan;28621;31835;32063
219750,HMDB0000067,16113
220100,HMDB0000182;HMDB0000192;HMDB0000214;HMDB0000517,18019;16283;15729;16467
220110,HMDB0000190;HMDB0000765,422;16899
220111,HMDB0000190;HMDB0000595,422;28976
220500,HMDB0000094;HMDB0000156;HMDB0000190;HMDB0000208;HMDB0000707;HMDB0059655,30769;30797;422;30915;15999;17084
222100,HMDB0000087;HMDB0000094;HMDB0000112;HMDB0000122;HMDB0000142;HMDB0000190;HMDB0000243;HMDB0000561;HMDB0000714;HMDB0000754;HMDB0000883;HMDB0002789;HMDB0003000;HMDB0003233;HMDB0003993;HMDB0033844;HMDB0059732;HMDB0059773,17170;30769;16865;15903;30751;422;32816;17579;18089;37084;16414;27547;15948;28838;35147;10362;89911;89859
222300,HMDB0000588,29101
222690,HMDB0000051;HMDB0000182;HMDB0000192;HMDB0000214;HMDB0000492;HMDB0000517,16134;18019;16283;15729;17996;16467
222700,HMDB0000182;HMDB0000214;HMDB0000226;HMDB0000517,18019;15729;16742;16467
222730,HMDB0000148;HMDB0000162;HMDB0000191,16015;17203;17053
222748,HMDB0000026;HMDB0000079,18261;nan
222900,HMDB0000464,29108
223000,HMDB0000186,36219
223360,HMDB0000073;HMDB0000216,18243;18357
224100,HMDB0000054,16990
226980,HMDB0000054;HMDB0000122,16990;15903
227810,HMDB0000122;HMDB0000289;HMDB0000595,15903;17775;28976
229050,HMDB0000121,27470
229100,HMDB0000854,7274
229300,HMDB0000118;HMDB0000235;HMDB0000763;HMDB0000929;HMDB0001490,545959;18385;27823;16828;846276
229600,HMDB0000190;HMDB0000289;HMDB0000547;HMDB0001315,422;17775;18420;28659
229700,HMDB0000122;HMDB0000190;HMDB0000243;HMDB0000289;HMDB0001967,15903;422;32816;17775;16526
230400,HMDB0000138;HMDB0000143;HMDB0000143,17687;28061;28061
231530,HMDB0000011;HMDB0000051;HMDB0000062;HMDB0000063;HMDB0000122;HMDB0000190;HMDB0000201;HMDB0013127;HMDB0059655,17066;16134;16347;17650;15903;422;57589;nan;17084
231680,HMDB0000115;HMDB0000339;HMDB0000521;HMDB0000651;HMDB0000678;HMDB0000710;HMDB0000730;HMDB0000756;HMDB0000791;HMDB0002013;HMDB0005066;HMDB0006372;HMDB0006469;HMDB0013207;HMDB0013326;HMDB0059655;HMDB0094687,17497;86366;70716;68830;70984;30830;70979;84834;18102;21949;84634;74324;84098;nan;89717;17084;91164
231690,HMDB0000661,17859
231950,HMDB0000125,16856
233910,HMDB0000159,17295
234500,HMDB0000929,16828
235200,HMDB0015531,29034
235400,HMDB0004879;HMDB0004881,nan;nan
235800,HMDB0000123;HMDB0000161;HMDB0000177;HMDB0000182;HMDB0002089,15428;16977;15971;18019;90055
236200,HMDB0000575;HMDB0000676;HMDB0000696;HMDB0000742,17485;89698;16643;17588
236250,HMDB0000575;HMDB0000676;HMDB0000696;HMDB0000742,17485;89698;16643;17588
236792,HMDB0000062;HMDB0000182;HMDB0000694;HMDB0059655,16347;18019;32797;17084
236795,HMDB0000023,37373
236800,HMDB0000881,10072
236900,HMDB0000450,18040
237000,HMDB0000725,18095
237300,HMDB0000123;HMDB0000182;HMDB0000300;HMDB0000641;HMDB0000763,15428;18019;17568;18050;27823
237400,HMDB0000056;HMDB0000112,16958;16865
238600,HMDB0000067;HMDB0000122,16113;15903
238700,HMDB0000070;HMDB0000182;HMDB0000214;HMDB0000517;HMDB0000679,17964;18019;15729;16467;17443
238970,HMDB0000226,16742
239000,HMDB0000464;HMDB0001429;HMDB0001438,29108;26078;nan
239500,HMDB0000162,17203
239510,HMDB0000162,17203
240200,HMDB0000068;HMDB0000122,28918;15903
240800,HMDB0000122,15903
241080,HMDB0000234,17347
241200,HMDB0000037;HMDB0000063;HMDB0000294;HMDB0000374;HMDB0000464;HMDB0000492;HMDB0000547;HMDB0000562;HMDB0000586;HMDB0000588;HMDB0000595,27584;17650;16199;17252;29108;17996;18420;16737;29103;29101;28976
241410,HMDB0000464;HMDB0000562;HMDB0001429,29108;16737;26078
241500,HMDB0001429;HMDB0001491,26078;18405
242600,HMDB0000123;HMDB0000162;HMDB0000725,15428;17203;18095
243200,HMDB0003598,545914
243500,HMDB0000207;HMDB0000339;HMDB0000379;HMDB0000562;HMDB0000673;HMDB0000678;HMDB0000688;HMDB0000718;HMDB0001043;HMDB0001388;HMDB0001844;HMDB0001976;HMDB0001999;HMDB0002011;HMDB0002068;HMDB0002183;HMDB0002186;HMDB0002226;HMDB0002368;HMDB0002925;HMDB0003073;HMDB0003229;HMDB0003231;HMDB0005060;HMDB0006528;HMDB0010378;HMDB0013128,16196;86366;30835;16737;17351;70984;73025;28484;15843;27432;91316;65136;28364;384411;28792;28125;35465;53487;44247;53486;28661;28716;28727;73731;53488;72865;85095
245050,HMDB0000060;HMDB0000595,15344;28976
245130,HMDB0000225;HMDB0000321;HMDB0000510,15753;17023;37023
245450,HMDB0000190;HMDB0000289;HMDB0001311;HMDB0003911,422;17775;42111;27389
245900,HMDB0000054;HMDB0000067;HMDB0015531,16990;16113;29034
246200,HMDB0000054;HMDB0000067;HMDB0000122;HMDB0000586,16990;16113;15903;29103
246450,HMDB0000011;HMDB0000051;HMDB0000062;HMDB0000063;HMDB0000122;HMDB0000190;HMDB0000243;HMDB0000355;HMDB0000448;HMDB0000459;HMDB0000509;HMDB0000522;HMDB0000552;HMDB0000595;HMDB0000661;HMDB0000752;HMDB0000754;HMDB0061189;HMDB0170858,17066;16134;16347;17650;15903;422;32816;16831;30832;68499;37127;37245;nan;28976;17859;68566;37084;nan;nan
246900,HMDB0000008;HMDB0000161;HMDB0000162;HMDB0000172;HMDB0000190;HMDB0000208;HMDB0000243;HMDB0000317;HMDB0000407;HMDB0000595;HMDB0000687;HMDB0000883,50613;16977;17203;17191;422;30915;32816;89228;60645;28976;15603;16414
247950,HMDB0000182;HMDB0000192;HMDB0000214;HMDB0000517,18019;16283;15729;16467
248250,HMDB0000054;HMDB0000067;HMDB0000094;HMDB0000122;HMDB0000289;HMDB0000294;HMDB0000464;HMDB0000492;HMDB0000547;HMDB0000562;HMDB0000586;HMDB0000588,16990;16113;30769;15903;17775;16199;29108;17996;18420;16737;29103;29101
248310,HMDB0000070;HMDB0000232;HMDB0000715;HMDB0001091;HMDB0002786;HMDB0002825,17964;16675;18344;17685;25567;28946
248360,HMDB0000202;HMDB0000254;HMDB0000448;HMDB0000622;HMDB0000661;HMDB0000691;HMDB0000893;HMDB0002095,30860;15741;30832;741548;17859;30794;9300;85470
248510,HMDB0006535,71553
248600,HMDB0000001;HMDB0000019;HMDB0000042;HMDB0000043;HMDB0000094;HMDB0000123;HMDB0000149;HMDB0000159;HMDB0000172;HMDB0000177;HMDB0000251;HMDB0000317;HMDB0000407;HMDB0000491;HMDB0000517;HMDB0000557;HMDB0000562;HMDB0000641;HMDB0000687;HMDB0000695;HMDB0000714;HMDB0000746;HMDB0000883;HMDB0000925;HMDB0031306,50599;16530;15366;41139;30769;15428;16000;17295;17191;15971;15891;89228;60645;35932;16467;43433;16737;18050;15603;48430;18089;44510;16414;15724;nan
249650,HMDB0000257;HMDB0001368;HMDB0001453;HMDB0002127,5587;16208;18022;nan
250100,HMDB0000024,nan
250620,HMDB0000190;HMDB0002169;HMDB0012141;HMDB0013127,422;nan;15684;nan
250850,HMDB0000696;HMDB0004983,16643;9349
250940,HMDB0000676;HMDB0000696,89698;16643
250950,HMDB0000522;HMDB0000752;HMDB0000754,37245;68566;37084
250951,HMDB0000522,37245
251000,HMDB0000237;HMDB0000575,30768;17485
251100,HMDB0000202,30860
251110,HMDB0000202,30860
252150,HMDB0000240;HMDB0000289;HMDB0000292;HMDB0000300;HMDB0000742,48854;17775;17712;17568;17588
253000,HMDB0001165,nan
253260,HMDB0000379;HMDB0000459;HMDB0000700;HMDB0000754,30835;68499;33404;37084
254500,HMDB0000569,89510
